request_id,account,ea_session,symbol,server_time,session_code,killzone_code,action,final_category,final_category_detail,category,reason,events,prior_request_id,prior_age_minutes,ttl_minutes,decision_tier,decision_source,decision_state,python_final_allow,model_family,recorded,final_resolver_reason,adjudicator_ran,analyst_selected_state,consumed_sweep_all_candidates
903871_1789093630_118426656_1789099738_SPX500_31560,903871,903871_1789093630_118426656,SPX500,1789099737,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789093630_118426656_1789099124_SPX500_10160,10.233333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789168753_SPX500_31410,903871,903871_1789148402_173202328,SPX500,1789168753,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id+runtime_input_hash|session_transition|killzone_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1789093630_118426656_1789099738_SPX500_31560,1150.2666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789035405_UK100_32578,903871,903871_1788999394_24185000,UK100,1789035404,ASIA,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789037774_UK100_31001,903871,903871_1788999394_24185000,UK100,1789037774,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789035405_UK100_32578,39.5,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789038871_UK100_18002,903871,903871_1788999394_24185000,UK100,1789038870,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1788999394_24185000_1789037774_UK100_31001,18.266666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789040077_UK100_22661,903871,903871_1788999394_24185000,UK100,1789040077,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1788999394_24185000_1789038871_UK100_18002,20.116666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789041239_UK100_3814,903871,903871_1788999394_24185000,UK100,1789041239,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1788999394_24185000_1789040077_UK100_22661,19.366666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789148584_UK100_2514,903871,903871_1789148402_173202328,UK100,1789148583,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:runtime_input_hash|session_transition|request_state:po3.has_follow_through+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1788999394_24185000_1789041239_UK100_3814,1789.0666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789149197_UK100_2039,903871,903871_1789148402_173202328,UK100,1789149196,LON,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,request_state:po3.t_sweep|new_candidate,903871_1789148402_173202328_1789148584_UK100_2514,10.216666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789149809_UK100_22422,903871,903871_1789148402_173202328,UK100,1789149808,LON,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789149197_UK100_2039,10.2,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789151032_UK100_8650,903871,903871_1789148402_173202328,UK100,1789151031,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1789148402_173202328_1789149809_UK100_22422,20.383333333333333,15.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1789148402_173202328_1789151643_UK100_12427,903871,903871_1789148402_173202328,UK100,1789151642,LON,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789148402_173202328_1789151032_UK100_8650,10.183333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789154096_UK100_22097,903871,903871_1789148402_173202328,UK100,1789154094,OFF,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|new_candidate,903871_1789148402_173202328_1789151643_UK100_12427,40.86666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789155320_UK100_2328,903871,903871_1789148402_173202328,UK100,1789155319,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789148402_173202328_1789154096_UK100_22097,20.416666666666668,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789155937_UK100_23536,903871,903871_1789148402_173202328,UK100,1789155936,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789148402_173202328_1789155320_UK100_2328,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789157167_UK100_18352,903871,903871_1789148402_173202328,UK100,1789157166,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,identity:python.model_id+python.provider_id,903871_1789148402_173202328_1789155937_UK100_23536,20.5,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789157784_UK100_15373,903871,903871_1789148402_173202328,UK100,1789157783,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789157167_UK100_18352,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789158408_UK100_9651,903871,903871_1789148402_173202328,UK100,1789158406,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789157784_UK100_15373,10.383333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789159027_UK100_23383,903871,903871_1789148402_173202328,UK100,1789159026,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789158408_UK100_9651,10.333333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789159645_UK100_26144,903871,903871_1789148402_173202328,UK100,1789159643,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789159027_UK100_23383,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789160263_UK100_1004,903871,903871_1789148402_173202328,UK100,1789160262,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789159645_UK100_26144,10.316666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
903871_1789148402_173202328_1789167692_UK100_23114,903871,903871_1789148402_173202328,UK100,1789167691,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition|request_state:po3.has_follow_through+po3.htf_choch+po3.htf_mss+po3.ltf_choch+po3.ltf_mss+po3.structure_type+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1789148402_173202328_1789160263_UK100_1004,123.81666666666666,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1788999394_24185000_1789023691_US30_11375,903871,903871_1788999394_24185000,US30,1789023690,ASIA,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789024711_US30_13616,903871,903871_1788999394_24185000,US30,1789024710,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1788999394_24185000_1789023691_US30_11375,17.0,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789025693_US30_12512,903871,903871_1788999394_24185000,US30,1789025692,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,903871_1788999394_24185000_1789024711_US30_13616,16.366666666666667,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789026849_US30_17063,903871,903871_1788999394_24185000,US30,1789026848,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789024711_US30_13616,35.63333333333333,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789027883_US30_2676,903871,903871_1788999394_24185000,US30,1789027882,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,request_state:po3.has_follow_through+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.t_bos+po3.t_disp|new_candidate,903871_1788999394_24185000_1789026849_US30_17063,17.233333333333334,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789028921_US30_16282,903871,903871_1788999394_24185000,US30,1789028919,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,903871_1788999394_24185000_1789027883_US30_2676,17.283333333333335,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789029979_US30_15136,903871,903871_1788999394_24185000,US30,1789029977,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789027883_US30_2676,34.916666666666664,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789031053_US30_29069,903871,903871_1788999394_24185000,US30,1789031052,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,candidate_state:obstacle_kind+target_source+tp_model|price_drift,903871_1788999394_24185000_1789029979_US30_15136,17.916666666666668,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789032083_US30_23394,903871,903871_1788999394_24185000,US30,1789032082,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,903871_1788999394_24185000_1789031053_US30_29069,17.166666666666668,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789033279_US30_22359,903871,903871_1788999394_24185000,US30,1789033278,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789031053_US30_29069,37.1,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789034279_US30_18071,903871,903871_1788999394_24185000,US30,1789034278,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,903871_1788999394_24185000_1789033279_US30_22359,16.666666666666668,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789036512_US30_10443,903871,903871_1788999394_24185000,US30,1789036510,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789033279_US30_22359,53.86666666666667,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789037775_US30_13202,903871,903871_1788999394_24185000,US30,1789037774,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,903871_1788999394_24185000_1789036512_US30_10443,21.066666666666666,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789038871_US30_14209,903871,903871_1788999394_24185000,US30,1789038870,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789036512_US30_10443,39.333333333333336,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789042356_US30_27537,903871,903871_1788999394_24185000,US30,1789042355,ASIA,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,killzone_transition|new_candidate,903871_1788999394_24185000_1789038871_US30_14209,58.083333333333336,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789044808_US30_20984,903871,903871_1788999394_24185000,US30,1789044808,ASIA,K,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789042356_US30_27537,40.88333333333333,30.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789046185_US30_10627,903871,903871_1788999394_24185000,US30,1789046184,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition,903871_1788999394_24185000_1789044808_US30_20984,22.933333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789047619_US30_29162,903871,903871_1788999394_24185000,US30,1789047618,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789046185_US30_10627,23.9,15.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789048742_US30_19710,903871,903871_1788999394_24185000,US30,1789048741,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789047619_US30_29162,18.716666666666665,15.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789051254_US30_8081,903871,903871_1788999394_24185000,US30,1789051254,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789048742_US30_19710,41.88333333333333,15.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789052441_US30_22882,903871,903871_1788999394_24185000,US30,1789052440,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789051254_US30_8081,19.766666666666666,15.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789053534_US30_9204,903871,903871_1788999394_24185000,US30,1789053534,LON,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,903871_1788999394_24185000_1789052441_US30_22882,18.233333333333334,15.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789055987_US30_23200,903871,903871_1788999394_24185000,US30,1789055986,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,request_state:is_buy+po3.context_tier+po3.developing_bos+po3.has_bos+po3.has_follow_through+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1788999394_24185000_1789053534_US30_9204,40.86666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789057177_US30_1351,903871,903871_1788999394_24185000,US30,1789057176,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,request_state:po3.context_tier+po3.developing_bos+po3.has_bos+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.po3_state+po3.structure_type+po3.t_bos|new_candidate,903871_1788999394_24185000_1789055987_US30_23200,19.833333333333332,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789058400_US30_25789,903871,903871_1788999394_24185000,US30,1789058399,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,903871_1788999394_24185000_1789057177_US30_1351,20.383333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1788999394_24185000_1789059657_US30_13447,903871,903871_1788999394_24185000,US30,1789059656,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|candidate_state:target_source+tp_model|new_candidate,903871_1788999394_24185000_1789058400_US30_25789,20.95,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789062467_US30_10870,903871,903871_1788999394_24185000,US30,1789062466,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate|candidate_state:target_source+tp_model,903871_1788999394_24185000_1789059657_US30_13447,46.833333333333336,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
